Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Date,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Type,Card_Age,Fraud_Label,Txn_to_Balance_Pct,Amount_Zscore_User
1008115,13107,36.08,Online,2025-03-01 01:42:23.162863257,69298.55,Laptop,Tokyo,Groceries,1,5,Mastercard,78,1,0.0521,-0.7071
1008116,19535,68.27,POS,2025-03-01 01:52:52.167443349,54747.36,Mobile,London,Electronics,0,6,Amex,166,0,0.1247,-0.8143
1008117,11186,64.86,ATM Withdrawal,2025-03-01 02:03:21.172023440,19761.65,Mobile,Mumbai,Travel,0,8,Visa,44,0,0.3282,0.3809
1008118,13952,62.46,ATM Withdrawal,2025-03-01 02:13:50.176603532,2115.88,Mobile,London,Clothing,0,8,Discover,144,0,2.952,-0.3038
1008119,14245,19.85,Online,2025-03-01 02:24:19.181183623,43367.86,Mobile,London,Electronics,0,6,Visa,66,0,0.0458,-0.8037
1008120,18001,21.18,Online,2025-03-01 02:34:48.185763715,5520.53,Mobile,Mumbai,Clothing,0,8,Mastercard,26,0,0.3837,-0.6177
1008121,14859,54.88,ATM Withdrawal,2025-03-01 02:45:17.190343807,21867.97,Mobile,New York,Restaurants,0,12,Visa,95,0,0.251,0.8475
1008122,19669,15.48,ATM Withdrawal,2025-03-01 02:55:46.194923898,13219.84,Mobile,London,Electronics,0,9,Discover,112,0,0.1171,-0.8394
1008123,17404,41.79,Online,2025-03-01 03:06:15.199503990,3897.65,Laptop,London,Electronics,0,4,Mastercard,91,0,1.0722,0.0187
1008124,17037,32.52,POS,2025-03-01 03:16:44.204084081,89992.16,Mobile,London,Travel,0,9,Visa,122,0,0.0361,0.7071
1008125,17530,43.02,POS,2025-03-01 03:27:13.208664173,23116.68,Mobile,Mumbai,Groceries,0,8,Amex,117,0,0.1861,-0.0178
1008126,11616,135.08,ATM Withdrawal,2025-03-01 03:37:42.213244265,99234.09,Mobile,London,Travel,0,7,Discover,19,0,0.1361,1.4046
1008127,14491,23.04,Online,2025-03-01 03:48:11.217824356,95968.3,Mobile,Mumbai,Clothing,0,5,Visa,23,0,0.024,-0.8776
1008128,15862,109.49,ATM Withdrawal,2025-03-01 03:58:40.222404448,89662.6,Mobile,Mumbai,Clothing,0,11,Discover,123,0,0.1221,0.1468
1008129,12085,34.57,POS,2025-03-01 04:09:09.226984539,71590.4,Laptop,Sydney,Travel,0,6,Mastercard,131,0,0.0483,-1.2777
1008130,11188,38.19,Bank Transfer,2025-03-01 04:19:38.231564631,53371.87,Laptop,Mumbai,Travel,0,7,Amex,39,0,0.0716,-0.2646
1008131,11358,79.24,ATM Withdrawal,2025-03-01 04:30:07.236144723,5309.86,Laptop,Mumbai,Travel,0,11,Visa,151,0,1.4923,0.3159
1008132,17892,43.85,POS,2025-03-01 04:40:36.240724814,4043.68,Laptop,London,Travel,0,5,Amex,1,0,1.0844,-0.4306
1008133,16569,26.74,POS,2025-03-01 04:51:05.245304906,98863.22,Mobile,Tokyo,Travel,0,8,Mastercard,112,0,0.027,-0.7071
1008134,12814,40.6,Bank Transfer,2025-03-01 05:01:34.249884997,76566.13,Mobile,New York,Electronics,0,7,Visa,171,0,0.053,-0.5453
1008135,17373,13.18,POS,2025-03-01 05:12:03.254465089,48494.06,Mobile,Sydney,Electronics,0,7,Visa,122,0,0.0272,-1.0606
1008136,16953,74.07,POS,2025-03-01 05:22:32.259045181,65645.34,Laptop,Mumbai,Restaurants,0,6,Amex,52,0,0.1128,0.202
1008137,18166,4.57,Bank Transfer,2025-03-01 05:33:01.263625272,60341.48,Mobile,Mumbai,Travel,0,11,Discover,38,0,0.0076,-1.1056
1008138,19101,111.1,Bank Transfer,2025-03-01 05:43:30.268205364,41417.7,Mobile,New York,Travel,0,8,Amex,138,1,0.2682,0.8777
1008139,18823,89.32,Online,2025-03-01 05:53:59.272785456,56079.19,Laptop,Mumbai,Electronics,0,7,Visa,225,0,0.1593,0.6677
1008140,11811,196.6,POS,2025-03-01 06:04:28.277365547,15930.51,Mobile,Mumbai,Restaurants,0,7,Mastercard,193,0,1.2341,1.6529
1008141,17693,312.83,ATM Withdrawal,2025-03-01 06:14:57.281945639,88582.57,Mobile,Tokyo,Restaurants,0,4,Discover,28,0,0.3532,1.9004
1008142,13929,115.42,Online,2025-03-01 06:25:26.286525730,86442.28,Mobile,New York,Electronics,0,8,Amex,102,0,0.1335,1.0448
1008143,14032,33.05,Bank Transfer,2025-03-01 06:35:55.291105822,4861.88,Mobile,Mumbai,Clothing,0,5,Amex,189,0,0.6798,-0.7303
1008144,16472,310.47,Bank Transfer,2025-03-01 06:46:24.295685914,30742.1,Mobile,Mumbai,Groceries,0,7,Discover,154,0,1.0099,0.9502
1008145,16022,21.01,Bank Transfer,2025-03-01 06:56:53.300266005,41212.56,Tablet,Sydney,Clothing,0,3,Visa,173,0,0.051,-0.6929
1008146,14197,11.92,POS,2025-03-01 07:07:22.304846097,53858.88,Mobile,Tokyo,Restaurants,1,6,Amex,76,0,0.0221,-0.7071
1008147,19995,240.32,Bank Transfer,2025-03-01 07:17:51.309426188,35589.92,Laptop,Tokyo,Travel,0,7,Visa,146,0,0.6752,1.7081
1008148,11749,88.34,ATM Withdrawal,2025-03-01 07:28:20.314006280,79523.25,Mobile,New York,Electronics,0,6,Amex,212,0,0.1111,-0.3052
1008149,10970,12.17,POS,2025-03-01 07:38:49.318586372,76788.8,Mobile,New York,Electronics,0,13,Discover,119,0,0.0158,-0.8555
1008150,10291,18.46,ATM Withdrawal,2025-03-01 07:49:18.323166463,57165.63,Mobile,Tokyo,Electronics,1,8,Mastercard,26,0,0.0323,-0.9592
1008151,18143,84.86,Bank Transfer,2025-03-01 07:59:47.327746555,63127.61,Mobile,London,Travel,0,7,Mastercard,8,0,0.1344,0.1019
1008152,14066,27.22,Online,2025-03-01 08:10:16.332326646,69395.52,Laptop,Tokyo,Travel,0,4,Visa,70,0,0.0392,-1.3562
1008153,14374,30.54,ATM Withdrawal,2025-03-01 08:20:45.336906738,6032.99,Tablet,Sydney,Restaurants,0,9,Amex,210,0,0.5062,-0.9479
1008154,16493,263.26,Online,2025-03-01 08:31:14.341486830,35304.24,Mobile,Tokyo,Groceries,0,11,Discover,99,0,0.7457,1.87
1008155,14354,304.46,ATM Withdrawal,2025-03-01 08:41:43.346066921,12886.73,Mobile,Tokyo,Clothing,1,8,Amex,164,0,2.3626,1.9674
1008156,15740,61.4,Online,2025-03-01 08:52:12.350647013,52369.99,Mobile,Sydney,Clothing,0,8,Discover,110,0,0.1172,-0.4088
1008157,10585,48.41,POS,2025-03-01 09:02:41.355227104,62539.46,Tablet,Tokyo,Groceries,1,7,Discover,18,0,0.0774,-0.6469
1008158,11563,112.39,POS,2025-03-01 09:13:10.359807196,58269.75,Mobile,New York,Travel,0,5,Amex,97,0,0.1929,0.3308
1008159,19321,34.84,Bank Transfer,2025-03-01 09:23:39.364387288,98421.14,Laptop,Tokyo,Restaurants,0,11,Amex,166,0,0.0354,0.7071
1008160,14507,9.17,POS,2025-03-01 09:34:08.368967379,14996.66,Laptop,London,Restaurants,0,7,Mastercard,15,0,0.0611,-0.9692
1008161,11674,5.99,Online,2025-03-01 09:44:37.373547471,79448.0,Mobile,Sydney,Electronics,0,7,Visa,103,0,0.0075,-1.7605
1008162,13695,51.48,Bank Transfer,2025-03-01 09:55:06.378127562,52118.04,Laptop,New York,Clothing,0,7,Discover,144,0,0.0988,-1.0393
1008163,13348,110.55,Bank Transfer,2025-03-01 10:05:35.382707654,80488.04,Laptop,Sydney,Restaurants,0,8,Visa,57,1,0.1373,1.5777
1008164,12743,55.3,ATM Withdrawal,2025-03-01 10:16:04.387287746,47690.87,Laptop,New York,Clothing,0,5,Visa,239,0,0.116,-0.7231
1008165,12937,104.37,Online,2025-03-01 10:26:33.391867837,46251.49,Laptop,London,Travel,0,11,Discover,158,0,0.2257,1.1342
1008166,17293,113.05,POS,2025-03-01 10:37:02.396447929,53000.8,Tablet,Sydney,Travel,0,9,Amex,12,0,0.2133,1.5434
1008167,11068,165.48,POS,2025-03-01 10:47:31.401028020,41971.45,Laptop,Sydney,Electronics,0,6,Visa,175,0,0.3943,1.8745
1008168,13097,63.37,Bank Transfer,2025-03-01 10:58:00.405608112,16832.6,Mobile,London,Travel,0,6,Mastercard,214,0,0.3765,-0.552
1008169,14680,68.08,ATM Withdrawal,2025-03-01 11:08:29.410188204,32387.54,Mobile,New York,Electronics,0,6,Visa,102,0,0.2102,1.4156
1008170,15402,53.01,Online,2025-03-01 11:18:58.414768295,52923.91,Mobile,Tokyo,Restaurants,0,7,Visa,93,0,0.1002,0.0165
1008171,18806,44.4,Bank Transfer,2025-03-01 11:29:27.419348387,42646.28,Tablet,Mumbai,Travel,0,6,Mastercard,51,0,0.1041,-0.2817
1008172,19233,15.52,Online,2025-03-01 11:39:56.423928478,36679.46,Tablet,Tokyo,Groceries,1,10,Mastercard,187,0,0.0423,-1.0156
1008173,12975,139.43,Online,2025-03-01 11:50:25.428508570,71882.41,Tablet,Tokyo,Clothing,0,10,Discover,139,0,0.194,1.129
1008174,15393,40.16,POS,2025-03-01 12:00:54.433088662,9925.22,Mobile,Mumbai,Clothing,0,10,Amex,84,0,0.4046,-0.4554
1008175,10224,38.37,POS,2025-03-01 12:11:23.437668753,65566.26,Mobile,Mumbai,Groceries,1,11,Visa,65,0,0.0585,-0.6775
1008176,16171,35.4,ATM Withdrawal,2025-03-01 12:21:52.442248845,27581.93,Laptop,New York,Restaurants,0,9,Discover,214,0,0.1283,-0.2712
1008177,11530,18.68,POS,2025-03-01 12:32:21.446828936,99620.1,Mobile,London,Electronics,0,10,Discover,204,0,0.0188,-0.9403
1008178,10733,50.99,POS,2025-03-01 12:42:50.451409028,26281.3,Mobile,New York,Restaurants,1,10,Mastercard,176,0,0.194,-0.2974
1008179,16718,82.53,Bank Transfer,2025-03-01 12:53:19.455989120,10306.44,Mobile,New York,Electronics,0,8,Visa,176,0,0.8008,0.7071
1008180,11782,31.06,ATM Withdrawal,2025-03-01 13:03:48.460569211,74987.34,Mobile,London,Travel,0,6,Visa,211,0,0.0414,-0.6258
1008181,14774,125.22,Bank Transfer,2025-03-01 13:14:17.465149303,81202.04,Mobile,Sydney,Travel,0,10,Visa,6,0,0.1542,0.979
1008182,11010,40.66,POS,2025-03-01 13:24:46.469729394,59718.87,Laptop,Mumbai,Electronics,0,5,Amex,59,1,0.0681,-0.4905
1008183,17457,16.02,Bank Transfer,2025-03-01 13:35:15.474309486,92915.15,Laptop,Mumbai,Travel,0,9,Amex,30,0,0.0172,-0.804
1008184,17649,163.85,ATM Withdrawal,2025-03-01 13:45:44.478889578,65127.72,Laptop,London,Travel,0,7,Discover,163,0,0.2516,1.7391
1008185,15749,63.99,Online,2025-03-01 13:56:13.483469669,71344.54,Mobile,Tokyo,Clothing,0,5,Amex,154,0,0.0897,-0.1855
1008186,18360,108.92,Bank Transfer,2025-03-01 14:06:42.488049761,3101.65,Mobile,Tokyo,Groceries,0,12,Mastercard,106,0,3.5117,0.4795
1008187,14369,111.0,POS,2025-03-01 14:17:11.492629852,53918.35,Laptop,Sydney,Clothing,0,9,Amex,76,0,0.2059,-0.1785
1008188,11865,25.61,Bank Transfer,2025-03-01 14:27:40.497209944,23339.97,Laptop,Tokyo,Restaurants,0,9,Visa,5,0,0.1097,-0.8769
1008189,11514,35.96,ATM Withdrawal,2025-03-01 14:38:09.501790036,57674.03,Laptop,London,Electronics,0,9,Discover,52,0,0.0624,-0.4574
1008190,12193,124.89,Online,2025-03-01 14:48:38.506370127,75526.96,Mobile,Tokyo,Travel,0,10,Mastercard,41,0,0.1654,0.9279
1008191,12004,237.03,Bank Transfer,2025-03-01 14:59:07.510950219,79877.9,Mobile,Sydney,Restaurants,0,8,Amex,194,0,0.2967,2.198
1008192,13233,57.43,POS,2025-03-01 15:09:36.515530310,98398.62,Mobile,Sydney,Restaurants,0,13,Mastercard,142,0,0.0584,0.5937
1008193,12144,33.06,ATM Withdrawal,2025-03-01 15:20:05.520110402,14062.6,Mobile,Sydney,Restaurants,0,5,Visa,154,0,0.2351,-0.6849
1008194,15911,209.74,Online,2025-03-01 15:30:34.524690494,50749.86,Tablet,London,Travel,0,6,Mastercard,184,0,0.4133,1.7551
1008195,11484,33.07,POS,2025-03-01 15:41:03.529270585,76268.15,Mobile,London,Electronics,0,12,Mastercard,171,0,0.0434,-0.7071
1008196,16218,71.04,Online,2025-03-01 15:51:32.533850677,30200.28,Laptop,Mumbai,Clothing,0,8,Discover,22,0,0.2352,-0.0238
1008197,13342,38.77,POS,2025-03-01 16:02:01.538430768,59317.97,Mobile,Mumbai,Travel,0,9,Discover,235,0,0.0654,-0.8051
1008198,16868,67.71,POS,2025-03-01 16:12:30.543010860,33680.05,Mobile,Mumbai,Clothing,0,12,Amex,226,0,0.201,0.6136
1008199,15130,25.63,ATM Withdrawal,2025-03-01 16:22:59.547590952,8529.2,Mobile,London,Groceries,0,7,Discover,103,0,0.3005,-0.7987
1008200,19052,40.46,Bank Transfer,2025-03-01 16:33:28.552171043,17170.97,Mobile,Tokyo,Clothing,0,12,Visa,57,0,0.2356,-1.0119
1008201,14399,33.05,ATM Withdrawal,2025-03-01 16:43:57.556751135,79993.5,Mobile,New York,Electronics,0,9,Amex,70,0,0.0413,-0.2333
1008202,12951,92.74,ATM Withdrawal,2025-03-01 16:54:26.561331226,50801.97,Mobile,Mumbai,Restaurants,0,7,Visa,81,0,0.1826,1.5993
1008203,15892,62.21,Online,2025-03-01 17:04:55.565911318,18478.95,Laptop,Mumbai,Electronics,0,14,Visa,173,0,0.3367,1.1107
1008204,16588,110.41,POS,2025-03-01 17:15:24.570491410,72598.61,Mobile,Sydney,Clothing,0,7,Visa,99,0,0.1521,0.9506
1008205,14393,28.2,Bank Transfer,2025-03-01 17:25:53.575071501,45418.04,Tablet,Mumbai,Electronics,0,9,Mastercard,206,0,0.0621,-1.0362
1008206,15598,46.21,Bank Transfer,2025-03-01 17:36:22.579651593,5931.97,Mobile,Mumbai,Travel,0,10,Discover,190,0,0.779,-0.7733
1008207,14709,90.02,Online,2025-03-01 17:46:51.584231684,1309.11,Mobile,New York,Travel,0,12,Mastercard,170,0,6.8764,-0.0358
1008208,13059,108.52,POS,2025-03-01 17:57:20.588811776,6403.8,Mobile,New York,Groceries,1,6,Amex,148,0,1.6946,1.5417
1008209,13136,17.17,ATM Withdrawal,2025-03-01 18:07:49.593391868,93665.33,Mobile,Sydney,Restaurants,0,7,Amex,235,0,0.0183,-0.5753
1008210,19075,70.4,ATM Withdrawal,2025-03-01 18:18:18.597971959,74187.24,Mobile,Tokyo,Clothing,0,14,Visa,188,0,0.0949,-0.4022
1008211,16754,28.49,POS,2025-03-01 18:28:47.602552051,29379.09,Mobile,Mumbai,Restaurants,0,7,Mastercard,132,0,0.097,-0.7018
1008212,10955,113.01,POS,2025-03-01 18:39:16.607132142,75287.56,Mobile,Mumbai,Restaurants,1,8,Discover,152,1,0.1501,-0.7071
1008213,19621,241.87,Online,2025-03-01 18:49:45.611712234,49110.71,Tablet,New York,Clothing,0,9,Visa,228,0,0.4925,1.1546
1008214,17121,6.76,Online,2025-03-01 19:00:14.616292326,98149.62,Mobile,Tokyo,Restaurants,0,9,Amex,52,0,0.0069,-0.7863
1008215,10502,32.31,Online,2025-03-01 19:10:43.620872417,20499.06,Laptop,London,Travel,0,7,Mastercard,114,0,0.1576,-0.6354
1008216,17279,67.43,ATM Withdrawal,2025-03-01 19:21:12.625452509,2973.84,Tablet,Sydney,Clothing,0,6,Visa,168,0,2.2674,0.1336
1008217,15897,54.43,Bank Transfer,2025-03-01 19:31:41.630032600,24583.44,Tablet,Sydney,Clothing,0,14,Amex,168,0,0.2214,-0.449
1008218,19154,115.78,ATM Withdrawal,2025-03-01 19:42:10.634612692,69105.59,Tablet,New York,Restaurants,0,9,Discover,30,0,0.1675,-0.1065
1008219,14894,58.16,POS,2025-03-01 19:52:39.639192784,50775.13,Mobile,Mumbai,Electronics,0,5,Mastercard,213,0,0.1145,0.0801
1008220,15186,35.74,POS,2025-03-01 20:03:08.643772875,38459.87,Mobile,London,Groceries,0,11,Visa,236,0,0.0929,-0.8582
1008221,13148,24.14,Bank Transfer,2025-03-01 20:13:37.648352967,40518.57,Mobile,Tokyo,Travel,0,7,Amex,156,0,0.0596,-0.7033
1008222,13217,21.1,POS,2025-03-01 20:24:06.652933058,12908.29,Laptop,Tokyo,Clothing,0,10,Mastercard,154,0,0.1635,-0.3349
1008223,16180,30.14,Bank Transfer,2025-03-01 20:34:35.657513150,25970.38,Mobile,Mumbai,Restaurants,0,6,Amex,6,0,0.1161,-0.7913
1008224,18278,34.74,Online,2025-03-01 20:45:04.662093242,14469.25,Mobile,New York,Groceries,0,9,Amex,206,0,0.2401,-0.7048
1008225,18907,74.22,POS,2025-03-01 20:55:33.666673333,15043.43,Tablet,Mumbai,Electronics,0,8,Mastercard,144,0,0.4934,0.9034
1008226,17709,48.16,POS,2025-03-01 21:06:02.671253425,54202.77,Mobile,Mumbai,Clothing,0,7,Visa,1,1,0.0889,-0.5785
1008227,16098,32.44,ATM Withdrawal,2025-03-01 21:16:31.675833516,12945.18,Tablet,Mumbai,Travel,0,9,Discover,65,0,0.2506,-0.4587
1008228,15004,24.35,POS,2025-03-01 21:27:00.680413608,59772.55,Mobile,Mumbai,Clothing,0,7,Discover,210,0,0.0407,-0.7094
1008229,13397,31.12,Bank Transfer,2025-03-01 21:37:29.684993700,6779.71,Mobile,Mumbai,Restaurants,0,10,Visa,157,0,0.459,-0.8416
1008230,17679,34.77,POS,2025-03-01 21:47:58.689573791,63525.71,Laptop,Mumbai,Clothing,1,5,Mastercard,181,0,0.0547,-0.8975
1008231,13182,30.01,Online,2025-03-01 21:58:27.694153883,2712.96,Mobile,Tokyo,Travel,0,10,Mastercard,168,0,1.1062,-1.1558
1008232,12679,93.55,Online,2025-03-01 22:08:56.698733974,9601.68,Mobile,London,Electronics,0,5,Visa,217,0,0.9743,0.4036
1008233,18679,163.11,ATM Withdrawal,2025-03-01 22:19:25.703314066,19650.57,Mobile,Tokyo,Groceries,0,11,Amex,72,0,0.8301,1.8593
1008234,15896,21.31,Bank Transfer,2025-03-01 22:29:54.707894158,29177.4,Mobile,New York,Clothing,0,11,Visa,232,0,0.073,-0.7915
1008235,13543,133.67,Bank Transfer,2025-03-01 22:40:23.712474249,45157.57,Mobile,London,Electronics,0,6,Mastercard,14,0,0.296,1.6603
1008236,18652,95.07,Online,2025-03-01 22:50:52.717054341,69875.34,Laptop,New York,Clothing,0,10,Discover,126,0,0.1361,1.3622
1008237,19627,63.05,ATM Withdrawal,2025-03-01 23:01:21.721634432,54740.98,Mobile,New York,Clothing,0,8,Mastercard,106,0,0.1152,0.8664
1008238,13180,185.18,Bank Transfer,2025-03-01 23:11:50.726214524,64625.86,Mobile,London,Groceries,0,9,Discover,182,0,0.2865,1.2767
1008239,15215,47.65,Bank Transfer,2025-03-01 23:22:19.730794616,92044.81,Mobile,London,Clothing,1,11,Discover,186,0,0.0518,-1.0077
1008240,14836,75.3,POS,2025-03-01 23:32:48.735374707,65088.45,Laptop,Sydney,Clothing,0,6,Amex,118,0,0.1157,-0.9897
1008241,17017,60.28,Bank Transfer,2025-03-01 23:43:17.739954799,13414.9,Mobile,Mumbai,Electronics,0,10,Amex,218,0,0.4494,-0.2927
1008242,19511,56.8,Online,2025-03-01 23:53:46.744534890,28213.86,Mobile,Mumbai,Clothing,0,8,Visa,11,0,0.2013,-0.7276
1008243,15486,78.82,Online,2025-03-02 00:04:15.749114982,1942.5,Mobile,Mumbai,Travel,0,12,Discover,66,0,4.0577,1.6723
1008244,17983,56.66,POS,2025-03-02 00:14:44.753695074,69347.56,Mobile,Mumbai,Electronics,0,11,Discover,221,0,0.0817,0.2171
1008245,15957,79.27,Bank Transfer,2025-03-02 00:25:13.758275165,45689.63,Laptop,New York,Electronics,0,5,Mastercard,124,0,0.1735,-0.259
1008246,18871,31.95,Bank Transfer,2025-03-02 00:35:42.762855257,19583.35,Mobile,New York,Electronics,0,7,Amex,215,0,0.1631,-0.721
1008247,14046,32.76,Bank Transfer,2025-03-02 00:46:11.767435348,23966.81,Laptop,Mumbai,Clothing,0,5,Mastercard,51,0,0.1367,-0.169
1008248,13853,31.83,POS,2025-03-02 00:56:40.772015440,81903.83,Mobile,Mumbai,Restaurants,0,6,Visa,123,0,0.0389,-1.4761
1008249,14225,40.78,POS,2025-03-02 01:07:09.776595532,69987.29,Mobile,London,Electronics,0,1,Discover,8,0,0.0583,-0.3776
1008250,19966,122.81,POS,2025-03-02 01:17:38.781175623,46164.44,Tablet,New York,Electronics,0,7,Visa,42,0,0.266,0.4905
1008251,16115,37.72,Online,2025-03-02 01:28:07.785755715,56117.51,Mobile,Mumbai,Groceries,1,8,Discover,18,0,0.0672,-0.5953
1008252,11526,92.02,Online,2025-03-02 01:38:36.790335807,57661.34,Mobile,Mumbai,Travel,0,4,Mastercard,231,1,0.1596,-0.3244
1008253,10409,67.52,Online,2025-03-02 01:49:05.794915898,23609.05,Tablet,Mumbai,Groceries,0,11,Discover,226,0,0.286,-0.0853
1008254,15188,38.35,Bank Transfer,2025-03-02 01:59:34.799495990,97879.74,Tablet,London,Electronics,0,7,Visa,48,0,0.0392,-0.5066
1008255,18057,155.61,Online,2025-03-02 02:10:03.804076081,88179.01,Tablet,Sydney,Travel,0,7,Amex,183,0,0.1765,1.4469
1008256,14793,98.39,POS,2025-03-02 02:20:32.808656173,32868.13,Mobile,Sydney,Clothing,0,5,Visa,188,0,0.2993,0.4832
1008257,15603,54.68,POS,2025-03-02 02:31:01.813236265,80012.57,Mobile,New York,Electronics,0,11,Visa,38,0,0.0683,0.9681
1008258,17985,51.17,ATM Withdrawal,2025-03-02 02:41:30.817816356,83440.98,Laptop,Mumbai,Restaurants,0,6,Amex,78,0,0.0613,-0.6931
1008259,15164,58.85,ATM Withdrawal,2025-03-02 02:51:59.822396448,6669.74,Laptop,Tokyo,Groceries,0,8,Amex,206,0,0.8823,-0.0444
1008260,19087,16.06,Online,2025-03-02 03:02:28.826976539,33520.45,Tablet,Mumbai,Travel,0,8,Amex,136,0,0.0479,-0.6914
1008261,16380,28.22,Bank Transfer,2025-03-02 03:12:57.831556631,89139.83,Mobile,Mumbai,Restaurants,0,7,Amex,77,0,0.0317,-0.8622
1008262,17312,79.04,POS,2025-03-02 03:23:26.836136723,38001.8,Mobile,London,Clothing,0,6,Amex,61,0,0.208,1.284
1008263,17815,15.39,ATM Withdrawal,2025-03-02 03:33:55.840716814,92427.35,Tablet,New York,Travel,1,10,Visa,198,0,0.0167,-1.0078
1008264,16269,30.02,ATM Withdrawal,2025-03-02 03:44:24.845296906,83163.73,Mobile,Tokyo,Clothing,0,11,Mastercard,208,0,0.0361,-0.7359
1008265,10501,39.88,Bank Transfer,2025-03-02 03:54:53.849876997,51304.29,Tablet,Mumbai,Groceries,1,3,Visa,174,1,0.0777,-0.4429
1008266,14275,557.2,POS,2025-03-02 04:05:22.854457089,80146.09,Mobile,Tokyo,Electronics,0,10,Mastercard,105,0,0.6952,2.3482
1008267,11415,93.6,Online,2025-03-02 04:15:51.859037181,87190.18,Laptop,Mumbai,Electronics,0,4,Amex,26,0,0.1074,-0.3579
1008268,15104,131.35,Online,2025-03-02 04:26:20.863617272,11746.27,Mobile,London,Electronics,1,9,Visa,128,1,1.1182,1.2876
1008269,11432,28.67,Online,2025-03-02 04:36:49.868197364,58567.89,Mobile,London,Clothing,0,7,Amex,148,0,0.049,-0.9044
1008270,15094,72.94,Online,2025-03-02 04:47:18.872777455,95394.2,Mobile,Mumbai,Groceries,0,8,Mastercard,109,0,0.0765,0.5226
1008271,13439,13.35,Online,2025-03-02 04:57:47.877357547,17928.62,Laptop,New York,Restaurants,0,7,Discover,172,0,0.0745,-0.6756
1008272,10204,41.91,POS,2025-03-02 05:08:16.881937639,67640.18,Mobile,London,Groceries,0,15,Amex,185,0,0.062,-0.7071
1008273,11249,81.8,Online,2025-03-02 05:18:45.886517730,99067.04,Mobile,Tokyo,Clothing,0,10,Mastercard,106,0,0.0826,0.0203
1008274,15031,17.57,Bank Transfer,2025-03-02 05:29:14.891097822,68336.6,Mobile,Mumbai,Travel,0,8,Discover,190,0,0.0257,-1.371
1008275,10789,74.78,POS,2025-03-02 05:39:43.895677913,15949.46,Mobile,New York,Clothing,0,9,Amex,226,0,0.4689,-0.6142
1008276,18560,79.91,POS,2025-03-02 05:50:12.900258005,11792.4,Laptop,Mumbai,Restaurants,0,10,Mastercard,194,0,0.6776,-0.3137
1008277,17587,33.72,POS,2025-03-02 06:00:41.904838097,15913.13,Tablet,Mumbai,Groceries,0,5,Mastercard,181,0,0.2119,-0.478
1008278,17093,28.0,ATM Withdrawal,2025-03-02 06:11:10.909418188,41172.89,Mobile,London,Travel,0,8,Discover,162,0,0.068,-0.6664
1008279,11722,30.81,ATM Withdrawal,2025-03-02 06:21:39.913998280,47559.74,Laptop,London,Travel,0,11,Discover,159,0,0.0648,-1.1246
1008280,17958,41.37,POS,2025-03-02 06:32:08.918578371,26144.7,Laptop,Sydney,Travel,0,8,Visa,30,0,0.1582,-0.5536
1008281,16347,42.38,Online,2025-03-02 06:42:37.923158463,21536.95,Tablet,Tokyo,Clothing,0,7,Amex,32,0,0.1968,-0.4946
1008282,13905,82.08,POS,2025-03-02 06:53:06.927738555,47818.15,Laptop,London,Restaurants,1,12,Mastercard,54,1,0.1717,0.4814
1008283,10005,35.6,ATM Withdrawal,2025-03-02 07:03:35.932318646,78268.48,Laptop,New York,Groceries,0,5,Amex,33,0,0.0455,0.917
1008284,15290,196.7,POS,2025-03-02 07:14:04.936898738,61985.4,Mobile,London,Electronics,0,8,Discover,20,0,0.3173,1.4484
1008285,17960,195.57,Bank Transfer,2025-03-02 07:24:33.941478829,46774.93,Mobile,London,Travel,1,6,Visa,233,1,0.4181,1.5127
1008286,10335,65.95,Online,2025-03-02 07:35:02.946058921,35749.39,Tablet,London,Clothing,0,9,Visa,215,0,0.1845,-0.1632
1008287,10527,41.44,Online,2025-03-02 07:45:31.950639013,16218.71,Mobile,Sydney,Clothing,0,5,Amex,117,0,0.2555,0.0
1008288,13830,35.64,Bank Transfer,2025-03-02 07:56:00.955219104,56689.91,Mobile,Mumbai,Restaurants,1,8,Mastercard,194,0,0.0629,-0.7677
1008289,15116,70.34,Online,2025-03-02 08:06:29.959799196,57260.96,Mobile,Tokyo,Electronics,0,13,Mastercard,236,0,0.1228,-0.0842
1008290,14745,80.91,Online,2025-03-02 08:16:58.964379287,34681.99,Laptop,London,Clothing,0,8,Visa,137,0,0.2333,0.6323
1008291,14263,46.49,Online,2025-03-02 08:27:27.968959379,38873.88,Laptop,Mumbai,Clothing,0,6,Amex,22,1,0.1196,1.0121
1008292,12553,39.86,Online,2025-03-02 08:37:56.973539471,62842.74,Mobile,London,Groceries,0,6,Mastercard,213,0,0.0634,-1.0629
1008293,10599,72.4,POS,2025-03-02 08:48:25.978119562,86861.24,Mobile,Tokyo,Clothing,0,3,Discover,120,0,0.0834,0.0128
1008294,10313,57.7,Online,2025-03-02 08:58:54.982699654,56040.76,Laptop,Mumbai,Restaurants,1,11,Mastercard,75,0,0.103,-0.3762
1008295,10989,34.55,ATM Withdrawal,2025-03-02 09:09:23.987279745,1419.03,Laptop,Tokyo,Groceries,0,8,Amex,238,0,2.4348,-0.6722
1008296,16905,59.77,POS,2025-03-02 09:19:52.991859837,56831.12,Mobile,London,Electronics,0,5,Visa,154,0,0.1052,-0.0738
